Record_ID,Collection_Date,Zone,Area,Waste_Type,Waste_Collected_KG,Recyclable_KG,Collection_Status,Collection_Delay_Min,Distance_KM,Workers_Count,Disposal_Method,Disposal_Cost,Complaint_Count,Recycling_Rate_Pct,Cost_per_KG,Month,Year
WM115981,2023-05-10,Central,Market District,Metal,16.7,13.9,Completed,0,5.4,2,Recycling,57.93,0,83.23,3.47,2023-05,2023
WM115982,2024-04-12,Central,Market District,Organic,64.5,8.0,Delayed,53,3.0,4,Landfill,91.65,3,12.4,1.42,2024-04,2024
WM115983,2023-12-12,West,Hilltop West,Metal,26.5,19.6,Delayed,25,5.4,3,Landfill,42.19,1,73.96,1.59,2023-12,2023
WM115984,2023-06-25,East,Maple Court,Mixed Waste,45.1,5.8,Completed,0,2.7,2,Waste-to-Energy,161.95,0,12.86,3.59,2023-06,2023
WM115985,2024-03-23,South,Harbor South,Plastic,26.4,10.7,Completed,0,3.8,4,Landfill,46.82,1,40.53,1.77,2024-03,2024
WM115986,2023-07-13,Central,Downtown Core,Plastic,17.6,10.0,Completed,0,9.7,2,Waste-to-Energy,57.4,0,56.82,3.26,2023-07,2023
WM115987,2023-12-03,South,Harbor South,Organic,88.1,0.9,Completed,0,6.9,4,Composting,184.97,0,1.02,2.1,2023-12,2023
WM115988,2023-06-28,West,Westfield,Glass,41.9,25.8,Completed,0,1.7,3,Recycling,118.54,0,61.58,2.83,2023-06,2023
WM115989,2024-10-05,East,Orchid Nagar,Metal,24.3,16.3,Completed,0,13.6,3,Recycling,75.7,1,67.08,3.12,2024-10,2024
WM115990,2023-03-22,East,East Ridge,Organic,90.3,0.9,Missed,117,9.7,4,Composting,186.55,2,1.0,2.07,2023-03,2023
WM115991,2023-06-10,South,Harbor South,Mixed Waste,58.8,7.3,Completed,0,10.6,4,Landfill,95.22,0,12.41,1.62,2023-06,2023
WM115992,2024-02-11,Central,City Center,Organic,70.7,12.1,Delayed,75,11.8,5,Composting,155.15,0,17.11,2.19,2024-02,2024
WM115993,2023-06-30,East,East Ridge,Paper,41.8,18.9,Delayed,17,7.3,5,Recycling,121.69,0,45.22,2.91,2023-06,2023
WM115994,2023-09-26,Central,Downtown Core,Mixed Waste,29.5,7.7,Completed,0,13.4,2,Landfill,47.64,0,26.1,1.61,2023-09,2023
WM115995,2024-07-23,North,Pine Valley,Mixed Waste,39.5,3.1,Completed,0,17.4,3,Landfill,54.58,1,7.85,1.38,2024-07,2024
WM115996,2024-05-03,East,Riverside East,Organic,88.0,1.7,Completed,0,7.3,4,Composting,169.44,1,1.93,1.93,2024-05,2024
WM115997,2024-05-08,West,West End,Mixed Waste,52.4,9.1,Completed,0,4.5,3,Landfill,87.66,0,17.37,1.67,2024-05,2024
WM115998,2023-07-10,West,Westfield,Organic,100.3,1.0,Completed,0,4.3,5,Landfill,162.23,0,1.0,1.62,2023-07,2023
WM115999,2023-11-17,Central,Market District,Plastic,23.4,13.8,Delayed,39,5.2,3,Recycling,87.57,1,58.97,3.74,2023-11,2023
WM116000,2023-12-26,North,Rosewood Park,Paper,26.1,17.7,Completed,0,2.4,2,Recycling,81.17,0,67.82,3.11,2023-12,2023
WM116001,2024-07-07,North,Lakeview North,Organic,77.3,3.0,Completed,0,8.8,4,Composting,146.4,0,3.88,1.89,2024-07,2024
WM116002,2023-04-05,East,Orchid Nagar,Plastic,34.2,20.4,Delayed,51,5.2,2,Recycling,102.31,1,59.65,2.99,2023-04,2023
WM116003,2023-12-22,North,Silver Hills,Metal,17.3,12.7,Completed,0,3.2,3,Recycling,53.13,0,73.41,3.07,2023-12,2023
WM116004,2024-08-23,Central,City Center,Plastic,28.1,20.0,Completed,0,7.6,4,Recycling,83.77,0,71.17,2.98,2024-08,2024
WM116005,2024-09-12,South,Southport,Organic,49.9,0.5,Completed,0,6.5,4,Composting,100.66,0,1.0,2.02,2024-09,2024
WM116006,2024-01-05,East,Maple Court,Metal,11.5,8.4,Completed,0,10.9,3,Recycling,30.82,0,73.04,2.68,2024-01,2024
WM116007,2023-10-23,North,Pine Valley,Organic,47.4,2.4,Completed,0,6.2,3,Composting,101.39,0,5.06,2.14,2023-10,2023
WM116008,2023-04-12,East,Riverside East,Metal,26.0,18.8,Delayed,40,12.1,3,Recycling,71.61,0,72.31,2.75,2023-04,2023
WM116009,2023-01-21,South,Palm Residency,Mixed Waste,53.7,4.5,Completed,0,15.2,4,Landfill,102.19,0,8.38,1.9,2023-01,2023
WM116010,2023-03-24,North,Rosewood Park,Glass,42.2,24.6,Delayed,31,5.4,4,Landfill,64.88,1,58.29,1.54,2023-03,2023
WM116011,2024-11-03,South,Green Meadows,Organic,40.2,2.4,Completed,0,5.7,2,Landfill,61.24,0,5.97,1.52,2024-11,2024
WM116012,2024-01-02,South,Green Meadows,Paper,22.2,11.8,Completed,0,2.6,3,Landfill,37.85,0,53.15,1.7,2024-01,2024
WM116013,2024-12-10,Central,Market District,Organic,48.0,4.0,Delayed,34,8.6,4,Composting,99.36,0,8.33,2.07,2024-12,2024
WM116014,2024-07-07,North,Northgate,Organic,97.2,1.0,Completed,0,11.1,5,Waste-to-Energy,412.16,0,1.03,4.24,2024-07,2024
WM116015,2024-07-02,East,East Ridge,Glass,43.1,25.9,Completed,0,9.5,2,Landfill,63.29,1,60.09,1.47,2024-07,2024
WM116016,2024-12-12,Central,Market District,Organic,56.0,4.4,Delayed,30,3.6,4,Composting,128.76,1,7.86,2.3,2024-12,2024
WM116017,2024-01-20,Central,Downtown Core,Organic,56.3,6.2,Completed,0,8.8,4,Composting,129.86,0,11.01,2.31,2024-01,2024
WM116018,2023-11-29,Central,City Center,Organic,103.3,1.0,Completed,0,9.0,4,Composting,241.4,1,0.97,2.34,2023-11,2023
WM116019,2024-10-27,Central,Market District,Paper,28.1,18.3,Completed,0,4.4,3,Landfill,42.74,0,65.12,1.52,2024-10,2024
WM116020,2023-02-08,East,East Ridge,Plastic,38.5,18.6,Completed,0,5.2,2,Recycling,89.58,0,48.31,2.33,2023-02,2023
WM116021,2023-02-16,West,Cedar Town,Organic,78.9,11.8,Completed,0,10.1,5,Composting,170.1,0,14.96,2.16,2023-02,2023
WM116022,2023-11-08,North,Pine Valley,Organic,38.2,0.4,Completed,0,5.4,3,Composting,72.96,0,1.05,1.91,2023-11,2023
WM116023,2023-04-20,East,Maple Court,Mixed Waste,38.3,8.4,Delayed,55,6.8,2,Waste-to-Energy,146.48,1,21.93,3.82,2023-04,2023
WM116024,2023-07-05,Central,Downtown Core,Mixed Waste,52.6,10.2,Completed,0,10.3,4,Landfill,71.05,0,19.39,1.35,2023-07,2023
WM116025,2023-07-04,East,Orchid Nagar,Plastic,49.9,25.7,Delayed,48,3.3,4,Recycling,119.68,0,51.5,2.4,2023-07,2023
WM116026,2023-11-23,West,Golden West,Organic,64.7,7.0,Delayed,39,5.8,3,Composting,153.39,2,10.82,2.37,2023-11,2023
WM116027,2024-12-28,West,Hilltop West,Organic,57.4,8.9,Completed,0,6.6,3,Composting,115.59,2,15.51,2.01,2024-12,2024
WM116028,2023-04-20,South,Sunset Colony,Organic,52.2,0.5,Completed,0,4.8,3,Composting,100.13,0,0.96,1.92,2023-04,2023
WM116029,2023-07-19,Central,Market District,Paper,16.7,11.0,Completed,0,7.3,4,Recycling,46.33,0,65.87,2.77,2023-07,2023
WM116030,2023-06-22,East,Eastwood,Plastic,28.7,15.2,Completed,0,5.4,2,Recycling,110.15,0,52.96,3.84,2023-06,2023
WM116031,2023-11-17,North,Pine Valley,Plastic,24.0,13.2,Completed,0,6.5,2,Waste-to-Energy,105.02,0,55.0,4.38,2023-11,2023
WM116032,2024-05-30,Central,City Center,Plastic,43.0,22.2,Completed,0,2.7,4,Recycling,116.75,0,51.63,2.72,2024-05,2024
WM116033,2023-03-02,South,Palm Residency,Mixed Waste,73.8,2.8,Completed,0,6.8,4,Landfill,101.53,0,3.79,1.38,2023-03,2023
WM116034,2023-06-20,West,Cedar Town,Plastic,44.5,22.5,Completed,0,3.6,4,Recycling,142.41,0,50.56,3.2,2023-06,2023
WM116035,2023-05-27,East,Riverside East,Organic,85.0,11.5,Delayed,57,10.8,4,Composting,219.03,2,13.53,2.58,2023-05,2023
WM116036,2023-12-08,South,Harbor South,Glass,59.0,34.2,Completed,0,6.2,5,Recycling,204.54,0,57.97,3.47,2023-12,2023
WM116037,2023-05-09,Central,Market District,Paper,18.8,13.3,Completed,0,10.1,3,Landfill,28.23,0,70.74,1.5,2023-05,2023
WM116038,2024-10-20,East,Eastwood,Organic,53.7,1.3,Completed,0,2.8,5,Composting,96.1,0,2.42,1.79,2024-10,2024
WM116039,2023-02-20,South,Harbor South,Glass,54.1,33.2,Completed,0,11.3,4,Waste-to-Energy,265.94,1,61.37,4.92,2023-02,2023
WM116040,2024-07-29,North,Rosewood Park,Organic,92.7,3.3,Completed,0,5.2,6,Composting,188.51,0,3.56,2.03,2024-07,2024
WM116041,2024-07-28,Central,Market District,Glass,29.9,19.3,Missed,130,9.2,3,Landfill,40.03,3,64.55,1.34,2024-07,2024
WM116042,2023-10-12,North,Lakeview North,Organic,62.1,0.6,Completed,0,14.9,5,Waste-to-Energy,202.2,0,0.97,3.26,2023-10,2023
WM116043,2024-07-08,Central,Market District,Mixed Waste,46.8,7.9,Completed,0,6.5,5,Landfill,85.48,0,16.88,1.83,2024-07,2024
WM116044,2024-08-04,South,Harbor South,Plastic,49.3,24.0,Completed,0,4.7,4,Recycling,130.22,0,48.68,2.64,2024-08,2024
WM116045,2023-09-13,West,Cedar Town,Organic,120.7,13.8,Completed,0,5.6,7,Waste-to-Energy,439.6,0,11.43,3.64,2023-09,2023
WM116046,2023-01-23,Central,Market District,Metal,15.4,10.6,Completed,0,3.0,2,Recycling,48.58,0,68.83,3.15,2023-01,2023
WM116047,2023-03-02,North,Silver Hills,Metal,18.7,11.6,Completed,0,9.5,2,Landfill,31.7,0,62.03,1.7,2023-03,2023
WM116048,2023-07-26,East,Eastwood,Glass,33.4,23.1,Completed,0,12.5,2,Recycling,88.84,1,69.16,2.66,2023-07,2023
WM116049,2023-05-12,West,Hilltop West,Plastic,31.9,18.5,Completed,0,7.9,2,Recycling,89.33,0,57.99,2.8,2023-05,2023
WM116050,2023-01-01,West,Hilltop West,Organic,68.7,8.7,Completed,0,4.9,3,Composting,117.98,1,12.66,1.72,2023-01,2023
WM116051,2024-07-05,East,Orchid Nagar,Paper,33.6,21.8,Completed,0,6.9,3,Waste-to-Energy,131.13,0,64.88,3.9,2024-07,2024
WM116052,2023-10-04,West,Golden West,Metal,17.4,12.4,Delayed,64,4.0,2,Recycling,56.14,3,71.26,3.23,2023-10,2023
WM116053,2023-05-18,West,Hilltop West,Plastic,36.9,22.4,Completed,0,2.0,2,Recycling,110.56,1,60.7,3.0,2023-05,2023
WM116054,2023-11-18,Central,Central Square,Organic,66.1,3.9,Completed,0,8.3,6,Composting,187.88,0,5.9,2.84,2023-11,2023
WM116055,2024-06-12,West,Cedar Town,Mixed Waste,69.0,7.7,Completed,0,9.7,4,Landfill,119.04,0,11.16,1.73,2024-06,2024
WM116056,2024-09-27,South,Southport,Paper,20.7,10.6,Completed,0,5.1,4,Landfill,32.99,0,51.21,1.59,2024-09,2024
WM116057,2024-08-25,Central,Central Square,Mixed Waste,59.3,12.3,Completed,0,3.0,4,Landfill,103.76,0,20.74,1.75,2024-08,2024
WM116058,2023-09-03,East,Eastwood,Organic,86.1,0.9,Completed,0,6.0,3,Composting,209.64,0,1.05,2.43,2023-09,2023
WM116059,2024-05-10,North,Northgate,Organic,38.5,0.4,Completed,0,4.0,4,Composting,85.41,1,1.04,2.22,2024-05,2024
WM116060,2024-04-20,South,Southport,Organic,72.0,0.7,Completed,0,4.2,5,Landfill,122.96,1,0.97,1.71,2024-04,2024
WM116061,2023-04-23,North,Silver Hills,Organic,69.7,4.9,Completed,0,23.7,4,Composting,155.26,0,7.03,2.23,2023-04,2023
WM116062,2023-05-06,North,Rosewood Park,Organic,72.3,0.7,Completed,0,3.0,5,Composting,165.0,0,0.97,2.28,2023-05,2023
WM116063,2023-09-23,South,Harbor South,Organic,115.0,14.1,Completed,0,3.8,6,Composting,229.8,1,12.26,2.0,2023-09,2023
WM116064,2023-08-29,North,Lakeview North,Paper,43.8,24.1,Completed,0,8.2,3,Recycling,138.76,0,55.02,3.17,2023-08,2023
WM116065,2023-05-18,West,Hilltop West,Metal,24.3,18.0,Completed,0,4.0,3,Recycling,78.88,0,74.07,3.25,2023-05,2023
WM116066,2023-09-03,North,Northgate,Organic,79.8,5.0,Completed,0,7.3,3,Composting,158.28,0,6.27,1.98,2023-09,2023
WM116067,2023-08-26,North,Pine Valley,Organic,38.4,2.5,Completed,0,6.5,4,Composting,91.08,1,6.51,2.37,2023-08,2023
WM116068,2023-10-30,North,Pine Valley,Organic,55.7,4.2,Completed,0,5.1,5,Composting,127.1,1,7.54,2.28,2023-10,2023
WM116069,2024-06-04,North,Pine Valley,Plastic,32.3,16.8,Delayed,35,4.8,2,Recycling,105.06,1,52.01,3.25,2024-06,2024
WM116070,2023-02-15,South,Green Meadows,Mixed Waste,37.6,4.4,Completed,0,3.3,3,Landfill,63.94,0,11.7,1.7,2023-02,2023
WM116071,2024-01-08,East,Eastwood,Organic,40.6,3.0,Completed,0,13.3,4,Composting,78.44,0,7.39,1.93,2024-01,2024
WM116072,2023-05-04,Central,City Center,Organic,109.0,6.6,Completed,0,9.0,5,Composting,239.98,2,6.06,2.2,2023-05,2023
WM116073,2023-03-09,Central,Market District,Mixed Waste,41.9,8.9,Completed,0,3.8,4,Landfill,51.64,0,21.24,1.23,2023-03,2023
WM116074,2024-03-13,Central,Downtown Core,Mixed Waste,43.8,8.3,Completed,0,6.9,4,Landfill,73.06,0,18.95,1.67,2024-03,2024
WM116075,2024-05-16,North,Silver Hills,Metal,18.6,10.9,Completed,0,12.3,2,Recycling,68.79,0,58.6,3.7,2024-05,2024
WM116076,2023-11-20,South,Green Meadows,Plastic,21.2,10.6,Completed,0,3.4,3,Recycling,73.09,0,50.0,3.45,2023-11,2023
WM116077,2024-10-05,North,Lakeview North,Mixed Waste,53.2,7.1,Missed,101,10.2,3,Waste-to-Energy,184.88,2,13.35,3.48,2024-10,2024
WM116078,2023-12-27,West,Golden West,Plastic,41.7,27.8,Completed,0,4.0,3,Recycling,132.85,0,66.67,3.19,2023-12,2023
WM116079,2024-01-20,North,Lakeview North,Metal,17.7,10.7,Completed,0,2.5,2,Recycling,52.5,1,60.45,2.97,2024-01,2024
WM116080,2024-12-25,East,East Ridge,Plastic,48.9,25.4,Completed,0,11.5,3,Recycling,178.02,0,51.94,3.64,2024-12,2024
WM116081,2024-07-24,South,Southport,Plastic,37.7,19.2,Completed,0,6.8,4,Recycling,129.97,0,50.93,3.45,2024-07,2024
WM116082,2024-10-26,South,Sunset Colony,Mixed Waste,30.3,1.8,Completed,0,4.0,3,Waste-to-Energy,127.53,0,5.94,4.21,2024-10,2024
WM116083,2024-08-16,Central,Downtown Core,Organic,39.6,2.3,Completed,0,8.7,2,Composting,71.64,1,5.81,1.81,2024-08,2024
WM116084,2024-03-30,West,Golden West,Organic,61.0,7.3,Completed,0,3.8,3,Composting,134.66,2,11.97,2.21,2024-03,2024
WM116085,2024-02-14,Central,Central Square,Paper,23.8,15.8,Missed,75,7.5,2,Recycling,61.28,3,66.39,2.57,2024-02,2024
WM116086,2023-02-18,East,Orchid Nagar,Mixed Waste,46.1,8.3,Completed,0,6.4,3,Recycling,129.01,0,18.0,2.8,2023-02,2023
WM116087,2024-07-30,Central,Market District,Organic,35.2,4.2,Completed,0,8.9,4,Waste-to-Energy,130.11,0,11.93,3.7,2024-07,2024
WM116088,2024-12-01,West,Hilltop West,Plastic,36.7,17.9,Delayed,15,7.2,3,Recycling,125.01,3,48.77,3.41,2024-12,2024
WM116089,2024-06-04,Central,City Center,Plastic,26.7,16.7,Completed,0,7.9,4,Recycling,74.9,0,62.55,2.81,2024-06,2024
WM116090,2024-01-29,South,Palm Residency,Mixed Waste,57.7,2.6,Completed,0,9.1,5,Landfill,87.94,0,4.51,1.52,2024-01,2024
WM116091,2024-01-30,East,Riverside East,Glass,35.8,21.6,Completed,0,10.5,4,Recycling,122.11,0,60.34,3.41,2024-01,2024
WM116092,2023-04-06,West,Cedar Town,Organic,98.6,9.7,Completed,0,8.7,6,Composting,196.14,0,9.84,1.99,2023-04,2023
WM116093,2023-03-26,South,Harbor South,Paper,33.5,15.6,Completed,0,7.3,4,Recycling,94.24,0,46.57,2.81,2023-03,2023
WM116094,2023-02-05,Central,City Center,Organic,91.1,10.0,Completed,0,3.2,5,Composting,190.23,0,10.98,2.09,2023-02,2023
WM116095,2024-02-20,Central,Central Square,Glass,24.3,17.6,Completed,0,7.5,3,Recycling,69.43,1,72.43,2.86,2024-02,2024
WM116096,2024-08-17,East,Riverside East,Plastic,37.3,21.2,Completed,0,3.8,3,Recycling,125.27,0,56.84,3.36,2024-08,2024
WM116097,2024-11-05,South,Palm Residency,Paper,32.9,21.5,Completed,0,8.2,3,Recycling,104.09,1,65.35,3.16,2024-11,2024
WM116098,2024-12-26,East,Eastwood,Mixed Waste,56.8,8.0,Delayed,23,9.6,3,Landfill,79.47,1,14.08,1.4,2024-12,2024
WM116099,2023-08-09,Central,City Center,Metal,23.5,18.2,Completed,0,11.4,2,Waste-to-Energy,90.16,0,77.45,3.84,2023-08,2023
WM116100,2023-11-15,West,Golden West,Metal,23.4,17.2,Delayed,38,8.3,3,Recycling,71.08,1,73.5,3.04,2023-11,2023
WM116101,2024-04-23,North,Pine Valley,Organic,61.4,0.6,Completed,0,2.5,5,Composting,142.55,0,0.98,2.32,2024-04,2024
WM116102,2024-01-27,East,East Ridge,Paper,28.2,15.3,Completed,0,20.5,2,Recycling,104.58,0,54.26,3.71,2024-01,2024
WM116103,2023-04-29,North,Rosewood Park,Organic,66.0,2.2,Delayed,76,8.3,6,Composting,107.85,2,3.33,1.63,2023-04,2023
WM116104,2024-08-10,West,West End,Organic,68.8,1.5,Completed,0,7.0,6,Composting,165.48,0,2.18,2.41,2024-08,2024
WM116105,2023-03-10,South,Harbor South,Glass,45.4,28.9,Delayed,34,15.9,3,Recycling,164.4,0,63.66,3.62,2023-03,2023
WM116106,2024-03-20,East,Maple Court,Plastic,26.5,12.8,Completed,0,6.9,3,Recycling,89.6,0,48.3,3.38,2024-03,2024
WM116107,2023-04-04,Central,Downtown Core,Mixed Waste,42.9,9.6,Delayed,43,11.4,4,Waste-to-Energy,207.76,2,22.38,4.84,2023-04,2023
WM116108,2023-11-15,North,Silver Hills,Plastic,30.9,14.9,Completed,0,2.7,2,Landfill,50.09,1,48.22,1.62,2023-11,2023
WM116109,2023-11-13,North,Silver Hills,Organic,64.4,0.9,Completed,0,6.6,3,Composting,107.69,0,1.4,1.67,2023-11,2023
WM116110,2023-10-20,South,Green Meadows,Plastic,22.6,10.8,Completed,0,4.7,4,Recycling,73.8,0,47.79,3.27,2023-10,2023
WM116111,2024-05-30,South,Harbor South,Organic,72.4,0.7,Completed,0,11.5,4,Landfill,128.05,0,0.97,1.77,2024-05,2024
WM116112,2023-02-25,South,Palm Residency,Mixed Waste,52.0,6.5,Delayed,43,13.2,4,Landfill,90.29,1,12.5,1.74,2023-02,2023
WM116113,2024-07-08,Central,Central Square,Organic,55.0,13.0,Completed,0,5.6,2,Composting,93.29,0,23.64,1.7,2024-07,2024
WM116114,2023-10-04,Central,City Center,Paper,20.4,13.4,Completed,0,6.9,2,Waste-to-Energy,68.43,1,65.69,3.35,2023-10,2023
WM116115,2024-07-23,Central,Central Square,Plastic,41.1,25.0,Completed,0,7.6,3,Recycling,123.4,0,60.83,3.0,2024-07,2024
WM116116,2023-05-24,Central,City Center,Paper,20.2,14.0,Completed,0,4.9,3,Recycling,65.12,0,69.31,3.22,2023-05,2023
WM116117,2023-11-05,South,Harbor South,Plastic,33.3,16.7,Completed,0,3.3,3,Recycling,90.66,0,50.15,2.72,2023-11,2023
WM116118,2023-01-18,South,Harbor South,Mixed Waste,53.5,7.7,Completed,0,6.2,4,Landfill,92.84,0,14.39,1.74,2023-01,2023
WM116119,2023-12-17,South,Southport,Organic,68.8,3.4,Completed,0,11.8,4,Composting,139.14,1,4.94,2.02,2023-12,2023
WM116120,2023-06-15,Central,City Center,Organic,99.5,18.6,Delayed,51,5.6,6,Waste-to-Energy,424.65,0,18.69,4.27,2023-06,2023
WM116121,2024-06-27,West,Cedar Town,Mixed Waste,40.1,7.5,Missed,158,8.0,4,Waste-to-Energy,168.79,3,18.7,4.21,2024-06,2024
WM116122,2023-04-22,South,Southport,Mixed Waste,34.9,3.9,Completed,0,8.0,3,Landfill,45.6,0,11.17,1.31,2023-04,2023
WM116123,2023-08-13,South,Palm Residency,Plastic,41.4,20.7,Completed,0,6.3,5,Recycling,140.62,0,50.0,3.4,2023-08,2023
WM116124,2023-03-15,East,Maple Court,Mixed Waste,29.8,7.3,Completed,0,11.4,2,Landfill,42.84,0,24.5,1.44,2023-03,2023
WM116125,2023-06-03,East,Riverside East,Plastic,39.5,20.1,Completed,0,2.4,2,Recycling,103.48,0,50.89,2.62,2023-06,2023
WM116126,2023-04-20,Central,Downtown Core,Paper,11.7,6.5,Delayed,21,6.4,3,Recycling,40.76,0,55.56,3.48,2023-04,2023
WM116127,2023-12-04,South,Green Meadows,Paper,19.0,9.6,Completed,0,4.7,2,Recycling,76.29,0,50.53,4.02,2023-12,2023
WM116128,2024-05-21,Central,Downtown Core,Mixed Waste,43.4,7.7,Completed,0,5.5,3,Landfill,78.71,0,17.74,1.81,2024-05,2024
WM116129,2023-06-22,East,Eastwood,Organic,80.1,6.2,Missed,116,3.6,4,Composting,190.52,1,7.74,2.38,2023-06,2023
WM116130,2023-05-26,West,Westfield,Organic,87.6,6.8,Completed,0,9.1,4,Composting,190.97,0,7.76,2.18,2023-05,2023
WM116131,2024-02-03,Central,Downtown Core,Paper,28.1,20.0,Completed,0,5.6,2,Landfill,46.24,0,71.17,1.65,2024-02,2024
WM116132,2023-04-12,Central,Downtown Core,Organic,43.1,1.0,Completed,0,11.2,3,Landfill,75.08,0,2.32,1.74,2023-04,2023
WM116133,2024-06-10,North,Silver Hills,Paper,14.0,7.6,Completed,0,3.9,2,Landfill,23.65,0,54.29,1.69,2024-06,2024
WM116134,2023-09-06,North,Silver Hills,Glass,38.8,22.6,Completed,0,3.9,3,Recycling,147.9,0,58.25,3.81,2023-09,2023
WM116135,2024-07-30,East,Orchid Nagar,Mixed Waste,58.8,5.0,Completed,0,10.6,5,Landfill,102.99,0,8.5,1.75,2024-07,2024
WM116136,2024-04-29,East,East Ridge,Plastic,46.0,26.6,Completed,0,6.3,4,Recycling,151.9,0,57.83,3.3,2024-04,2024
WM116137,2023-12-27,West,Westfield,Organic,68.3,9.5,Completed,0,7.4,5,Composting,143.34,0,13.91,2.1,2023-12,2023
WM116138,2023-06-23,Central,Central Square,Paper,20.8,13.7,Completed,0,11.9,2,Recycling,75.19,0,65.87,3.61,2023-06,2023
WM116139,2023-12-24,North,Lakeview North,Paper,42.9,26.2,Completed,0,6.7,3,Recycling,137.34,0,61.07,3.2,2023-12,2023
WM116140,2024-03-14,East,Riverside East,Plastic,38.2,20.0,Delayed,53,22.5,4,Recycling,97.12,0,52.36,2.54,2024-03,2024
WM116141,2023-01-30,North,Northgate,Paper,30.1,18.0,Completed,0,8.7,3,Recycling,90.77,0,59.8,3.02,2023-01,2023
WM116142,2024-04-21,Central,City Center,Metal,24.3,18.4,Delayed,58,8.5,4,Recycling,73.08,3,75.72,3.01,2024-04,2024
WM116143,2024-07-06,Central,City Center,Glass,35.8,25.2,Delayed,68,11.7,4,Waste-to-Energy,156.6,2,70.39,4.37,2024-07,2024
WM116144,2023-03-08,East,Orchid Nagar,Paper,38.1,21.5,Completed,0,5.3,3,Landfill,60.01,0,56.43,1.58,2023-03,2023
WM116145,2024-05-02,North,Northgate,Paper,24.6,16.0,Completed,0,5.7,2,Landfill,36.7,1,65.04,1.49,2024-05,2024
WM116146,2024-06-21,Central,City Center,Glass,38.6,28.4,Missed,61,5.5,4,Waste-to-Energy,183.45,2,73.58,4.75,2024-06,2024
WM116147,2023-04-28,West,Hilltop West,Paper,30.4,21.1,Completed,0,7.4,3,Recycling,95.75,0,69.41,3.15,2023-04,2023
WM116148,2024-12-21,South,Green Meadows,Organic,42.2,0.4,Completed,0,5.1,4,Waste-to-Energy,163.83,0,0.95,3.88,2024-12,2024
WM116149,2023-12-23,Central,Market District,Paper,18.1,10.9,Completed,0,3.1,2,Recycling,61.41,0,60.22,3.39,2023-12,2023
WM116150,2023-09-05,Central,Downtown Core,Mixed Waste,32.6,7.5,Completed,0,10.0,2,Landfill,57.12,0,23.01,1.75,2023-09,2023
WM116151,2023-04-05,East,Riverside East,Organic,70.5,0.8,Missed,34,8.9,4,Landfill,106.81,3,1.13,1.52,2023-04,2023
WM116152,2023-11-10,East,Orchid Nagar,Plastic,35.8,21.0,Completed,0,2.0,3,Recycling,116.04,0,58.66,3.24,2023-11,2023
WM116153,2024-08-29,South,Southport,Plastic,14.9,6.0,Completed,0,7.4,3,Recycling,40.69,0,40.27,2.73,2024-08,2024
WM116154,2024-04-03,East,Maple Court,Organic,79.2,0.8,Completed,0,12.4,4,Landfill,146.19,0,1.01,1.85,2024-04,2024
WM116155,2023-04-12,East,Eastwood,Paper,26.7,16.0,Completed,0,5.1,3,Recycling,72.66,0,59.93,2.72,2023-04,2023
WM116156,2024-12-26,South,Southport,Organic,51.8,3.1,Completed,0,8.9,4,Composting,93.79,0,5.98,1.81,2024-12,2024
WM116157,2023-05-11,North,Rosewood Park,Mixed Waste,65.2,8.3,Completed,0,7.3,6,Recycling,210.6,0,12.73,3.23,2023-05,2023
WM116158,2024-01-11,South,Southport,Organic,41.1,0.4,Completed,0,4.9,4,Composting,79.03,0,0.97,1.92,2024-01,2024
WM116159,2024-02-16,North,Silver Hills,Mixed Waste,39.9,6.0,Completed,0,4.2,3,Landfill,71.29,0,15.04,1.79,2024-02,2024
WM116160,2024-04-24,East,Eastwood,Organic,71.3,1.9,Completed,0,9.1,3,Composting,161.06,0,2.66,2.26,2024-04,2024
WM116161,2024-10-05,East,Maple Court,Plastic,25.8,16.8,Completed,0,6.3,3,Recycling,86.9,0,65.12,3.37,2024-10,2024
WM116162,2023-04-12,East,Riverside East,Organic,71.7,0.7,Completed,0,7.0,5,Composting,150.21,0,0.98,2.09,2023-04,2023
WM116163,2023-02-26,South,Harbor South,Mixed Waste,74.3,5.6,Completed,0,1.8,5,Recycling,276.3,1,7.54,3.72,2023-02,2023
WM116164,2023-07-12,East,Orchid Nagar,Metal,24.9,17.0,Completed,0,12.9,3,Landfill,43.32,0,68.27,1.74,2023-07,2023
WM116165,2024-03-06,Central,Downtown Core,Organic,54.3,7.8,Missed,84,4.4,4,Landfill,93.63,3,14.36,1.72,2024-03,2024
WM116166,2024-04-08,East,Maple Court,Organic,81.3,7.1,Completed,0,3.2,4,Waste-to-Energy,313.21,1,8.73,3.85,2024-04,2024
WM116167,2023-06-11,Central,Market District,Organic,62.7,12.1,Delayed,59,4.5,4,Landfill,113.16,0,19.3,1.8,2023-06,2023
WM116168,2023-02-01,East,Maple Court,Organic,50.2,4.2,Delayed,44,11.3,4,Composting,120.65,1,8.37,2.4,2023-02,2023
WM116169,2023-06-21,West,Hilltop West,Organic,92.9,9.2,Completed,0,5.8,4,Composting,235.5,0,9.9,2.53,2023-06,2023
WM116170,2023-04-07,North,Silver Hills,Organic,64.1,2.0,Delayed,10,15.9,3,Landfill,107.07,1,3.12,1.67,2023-04,2023
WM116171,2023-05-19,West,Westfield,Mixed Waste,47.9,9.9,Delayed,28,5.0,4,Recycling,172.06,2,20.67,3.59,2023-05,2023
